Feature,Importance
TotalCharges_1312.45,9.449137403723994e-06
TotalCharges_5475.9,9.44874001086246e-06
TotalCharges_5264.3,9.448167852728385e-06
Customers_3410-MHHUM,9.441659003242004e-06
TotalCharges_4135,9.427742706935434e-06
Customers_1452-XRSJV,9.412485436646283e-06
TotalCharges_1187.05,9.411877071966819e-06
Customers_4350-ZTLPI,9.404110012386721e-06
TotalCharges_2832.75,9.403455114183395e-06
TotalCharges_934.8,9.402257669599574e-06
Customers_9592-ERDKV,9.39279068324433e-06
TotalCharges_5073.1,9.38772199769744e-06
TotalCharges_5432.2,9.38499269924002e-06
TotalCharges_1119.35,9.378416708607052e-06
TotalCharges_62.9,9.3765085281818e-06
TotalCharges_1558.65,9.364914659001104e-06
Customers_0822-QGCXA,9.363184302350714e-06
TotalCharges_4964.7,9.363167311082027e-06
TotalCharges_5611.75,9.358644302099445e-06
Customers_8760-ZRHKE,9.35654700738288e-06
Customers_9938-EKRGF,9.35346288290078e-06
TotalCharges_6185.15,9.341729567332165e-06
Customers_7605-SNLQG,9.330987773303922e-06
TotalCharges_1266.35,9.311768503981273e-06
TotalCharges_1315.35,9.308920881521113e-06
Customers_6549-BTYPG,9.307321202114911e-06
TotalCharges_610.2,9.29988276754658e-06
Customers_2316-ESMLS,9.297341633575896e-06
Customers_7901-IIDQV,9.296480785305232e-06
Customers_3714-XPXBW,9.293373116718512e-06
Customers_2499-AJYUA,9.292623725202343e-06
Customers_1573-LGXBA,9.291401307173008e-06
Customers_7409-JURKQ,9.282325509331649e-06
Customers_8133-ANHHJ,9.2808504916836e-06
Customers_9554-DFKIC,9.274287052005988e-06
Customers_5206-HPJKM,9.27341171895159e-06
TotalCharges_2209.15,9.260771987565144e-06
TotalCharges_3094.65,9.241968602665585e-06
TotalCharges_4220.35,9.235813928692532e-06
Customers_3402-XRIUO,9.22962529980048e-06
TotalCharges_4378.35,9.229219692203065e-06
Customers_6732-FZUGP,9.227607751480087e-06
TotalCharges_603,9.225134219001038e-06
TotalCharges_3420.5,9.219110735617102e-06
Customers_2775-SEFEE,9.211516503541096e-06
Customers_4929-ROART,9.20549802915143e-06
Customers_9818-XQCUV,9.205187205125238e-06
Customers_6067-NGCEU,9.198128139308074e-06
TotalCharges_678.75,9.196948522577491e-06
Customers_9101-NTIXF,9.187849109300299e-06
TotalCharges_1387.35,9.186608529467727e-06
Customers_7740-BTPUX,9.185273257540843e-06
Customers_9894-QMIMJ,9.184511709872772e-06
Customers_3327-YBAKM,9.184183164424375e-06
Customers_1421-HCERK,9.178204086266202e-06
Customers_3470-BTGQO,9.175451657385748e-06
TotalCharges_2379.1,9.168676902726765e-06
TotalCharges_3704.15,9.159305912570439e-06
TotalCharges_5333.35,9.15338335920845e-06
Customers_5309-TAIKL,9.150649496225623e-06
TotalCharges_1593.1,9.148097168638315e-06
TotalCharges_4981.15,9.140580212376788e-06
TotalCharges_1055.9,9.138475012746852e-06
TotalCharges_2606.35,9.126063615828368e-06
Customers_5913-INRQV,9.12467858056127e-06
Customers_3824-RHKVR,9.12449020618736e-06
TotalCharges_469.25,9.122637369769264e-06
TotalCharges_7133.45,9.112019785450205e-06
TotalCharges_5012.1,9.099716028231355e-06
TotalCharges_1190.5,9.086036505146476e-06
Customers_5056-FIMPT,9.074542947450225e-06
Customers_8707-HOEDG,9.065559115606675e-06
Customers_2636-SJDOU,9.058447730471405e-06
Customers_4616-ULAOA,9.053766999282986e-06
Customers_1544-JJMYL,9.050758995261589e-06
TotalCharges_5301.1,9.044804770611935e-06
TotalCharges_7953.25,9.039424418625557e-06
Customers_6778-EICRF,9.032895294450095e-06
Customers_5067-XJQFU,9.031321952660656e-06
TotalCharges_1370.35,9.028734188712532e-06
Customers_6295-OSINB,9.02682527935555e-06
Customers_7841-FCRQD,9.02237669038454e-06
Customers_5724-BIDBU,9.020842206831443e-06
Customers_4476-OSWTN,9.015719341287234e-06
Customers_8100-HZZLJ,9.012250762096498e-06
TotalCharges_2168.9,8.989278590915475e-06
Customers_3195-TQDZX,8.985072636317382e-06
TotalCharges_742.9,8.984088364960949e-06
TotalCharges_3522.65,8.981442178555977e-06
Customers_9746-MDMBK,8.97777447060005e-06
TotalCharges_48.35,8.969051172846835e-06
TotalCharges_4614.55,8.964550952012661e-06
Customers_3156-QLHBO,8.962135236265356e-06
Customers_6838-YAUVY,8.956576158594769e-06
Customers_8050-WYBND,8.941654974192095e-06
TotalCharges_5809.75,8.934507159756754e-06
Customers_2826-UWHIS,8.92053436013808e-06
TotalCharges_1291.35,8.918668925175666e-06
TotalCharges_3923.8,8.916148889520126e-06
Customers_0689-DSXGL,8.914372053506721e-06
Customers_6574-MCOEH,8.900277066966137e-06
Customers_2680-XKKNJ,8.896978223569836e-06
Customers_0620-XEFWH,8.895957945699373e-06
Customers_5214-NLTIT,8.885837754880155e-06
TotalCharges_144.95,8.881737664510972e-06
Customers_4083-BFNYK,8.878842975759684e-06
Customers_9342-VNIMQ,8.877910364880376e-06
TotalCharges_4860.35,8.87671798506027e-06
Customers_9388-ZEYVT,8.875499178991905e-06
TotalCharges_4179.1,8.870553689944876e-06
TotalCharges_465.7,8.864589992528515e-06
TotalCharges_4786.15,8.860279711130146e-06
Customers_7163-OCEQI,8.858506143809973e-06
Customers_5448-VWNAM,8.857185337230623e-06
TotalCharges_690.5,8.854261103248963e-06
TotalCharges_3085.35,8.853692333707736e-06
Customers_2303-PJYHN,8.84808455262761e-06
TotalCharges_2651.1,8.843772275427793e-06
TotalCharges_4191.45,8.840198115033712e-06
Customers_7989-AWGEH,8.833338780349196e-06
Customers_2338-BQEZT,8.829080822630201e-06
TotalCharges_7365.3,8.824890666822505e-06
TotalCharges_6001.45,8.820447671112076e-06
Customers_6620-JDYNW,8.81155872710418e-06
Customers_0458-HEUZG,8.811309309106334e-06
TotalCharges_2243.9,8.808449947461528e-06
Customers_0218-QNVAS,8.798547675999373e-06
Customers_5110-CHOPY,8.794612103227958e-06
TotalCharges_1439.35,8.784425621665356e-06
TotalCharges_7840.6,8.78225317824802e-06
Customers_0813-TAXXS,8.78073158237684e-06
Customers_7382-DFJTU,8.774929217872035e-06
Customers_4374-YMUSQ,8.772508807498389e-06
Customers_9139-TWBAS,8.767355545268082e-06
Customers_9619-GSATL,8.749813448124345e-06
Customers_8169-SAEJD,8.735561220423374e-06
TotalCharges_702.05,8.73421684087942e-06
TotalCharges_8022.85,8.731030644544423e-06
Customers_1135-HIORI,8.726467441697495e-06
Customers_0795-GMVQO,8.726416280744407e-06
Customers_3422-WJOYD,8.721820189868334e-06
Customers_7629-WFGLW,8.713077922584198e-06
Customers_9058-HRZSV,8.698096370666813e-06
Customers_1813-JYWTO,8.697442091354323e-06
Customers_5018-HEKFO,8.68781966404878e-06
Customers_9391-LMANN,8.685994703194255e-06
TotalCharges_7932.5,8.680974130140686e-06
Customers_5562-YJQGT,8.673679305715252e-06
Customers_9146-JRIOX,8.672794140928935e-06
TotalCharges_3126.45,8.669879239842845e-06
Customers_6738-ISCBM,8.66911122777194e-06
Customers_6250-CGGUN,8.658991837461729e-06
Customers_9086-YJYXS,8.653295521052079e-06
Customers_1202-KKGFU,8.646341555992851e-06
TotalCharges_264.8,8.642048006301231e-06
TotalCharges_3551.65,8.636424227394173e-06
Customers_1371-WEPDS,8.633840295825479e-06
Customers_4423-JWZJN,8.62977689877522e-06
Customers_6475-VHUIZ,8.609427977736794e-06
TotalCharges_6000.1,8.609136294944543e-06
TotalCharges_6066.55,8.607416536613555e-06
Customers_0523-VNGTF,8.601275693004719e-06
Customers_5197-PYEPU,8.600516910339757e-06
TotalCharges_947.75,8.579874958659944e-06
Customers_2284-VFLKH,8.57519387364024e-06
Customers_8006-PYCSW,8.567124631346885e-06
TotalCharges_750.1,8.561198382924352e-06
TotalCharges_2033.05,8.549016559264643e-06
TotalCharges_931.9,8.547956525293587e-06
Customers_0239-OXEXL,8.540921938372481e-06
Customers_9571-EDEBV,8.538019158048966e-06
Customers_0842-IWYCP,8.535911194143576e-06
Customers_4367-NUYAO,8.531843079069363e-06
Customers_7078-NVFAM,8.525206778775943e-06
TotalCharges_1441.8,8.51998959101542e-06
Customers_0237-YFUTL,8.518100616873634e-06
TotalCharges_4968,8.517446279627878e-06
Customers_3374-TTZTK,8.51460454121999e-06
TotalCharges_3364.55,8.512003301891132e-06
Customers_3580-HYCSP,8.511464049112264e-06
Customers_9798-DRYDS,8.502117413582598e-06
Customers_0068-FIGTF,8.501714050974204e-06
TotalCharges_5817,8.478076541527906e-06
Customers_9099-FTUHS,8.47649671072149e-06
TotalCharges_1540.2,8.47452602064625e-06
Customers_2039-JONDJ,8.471853745313954e-06
Customers_7781-EWARA,8.468891567916716e-06
TotalCharges_6668.35,8.466116809008575e-06
TotalCharges_4442.75,8.465130729473678e-06
TotalCharges_5265.5,8.46193483460994e-06
TotalCharges_4631.7,8.453693830647882e-06
Customers_9039-ZVJDC,8.43004541276563e-06
Customers_0080-EMYVY,8.42231398335665e-06
Customers_9909-IDLEK,8.418497400657474e-06
TotalCharges_1837.9,8.409411846801639e-06
Customers_8474-UMLNT,8.407729430421974e-06
TotalCharges_6549.45,8.40677341085518e-06
Customers_8788-DOXSU,8.402569935250851e-06
TotalCharges_5645.8,8.396398833915632e-06
TotalCharges_6841.45,8.395643201888037e-06
Customers_4667-QONEA,8.394271010373109e-06
Customers_6791-YBNAK,8.393940446455991e-06
Customers_2558-BUOZZ,8.387870290855628e-06
Customers_8348-JLBUG,8.383189926582844e-06
Customers_9500-WBGRP,8.37984697137957e-06
Customers_0584-BJQGZ,8.374860194975518e-06
TotalCharges_4116.8,8.368507085233731e-06
TotalCharges_1931.3,8.360964867222945e-06
TotalCharges_2618.3,8.346910635202566e-06
Customers_0197-PNKNK,8.325996103313166e-06
Customers_4726-DLWQN,8.322363861510474e-06
TotalCharges_962.9,8.310981638404868e-06
Customers_6728-DKUCO,8.30949649732156e-06
TotalCharges_733.95,8.295386059408084e-06
TotalCharges_7082.5,8.294361300978983e-06
Customers_8562-GHPPI,8.294187159782603e-06
TotalCharges_955.6,8.292842823190277e-06
Customers_0103-CSITQ,8.28671153577876e-06
TotalCharges_6460.55,8.281450231455593e-06
Customers_0454-OKRCT,8.277398637002982e-06
TotalCharges_1023.75,8.275675095833905e-06
TotalCharges_56,8.275526520139164e-06
Customers_1064-FBXNK,8.273984811387689e-06
Customers_2696-ECXKC,8.270748231839843e-06
Customers_9036-CSKBW,8.26773393520787e-06
TotalCharges_5535.8,8.263008592785465e-06
TotalCharges_1406,8.25531623005048e-06
Customers_5681-LLOEI,8.25501951684801e-06
TotalCharges_5839.3,8.253024902162366e-06
Customers_6242-FEGFD,8.239499107463468e-06
Customers_4906-ZHGPK,8.239464314120457e-06
Customers_4926-UMJZD,8.238913488997298e-06
TotalCharges_1801.1,8.234885216039076e-06
TotalCharges_3219.75,8.224946818800522e-06
TotalCharges_6654.1,8.222216144334415e-06
Customers_5307-UVGNB,8.218026553488366e-06
TotalCharges_2441.7,8.212321232543343e-06
Customers_4654-DLAMQ,8.210222324699506e-06
Customers_6202-DYYFX,8.205265796756876e-06
TotalCharges_6687.85,8.202988393229699e-06
TotalCharges_6565.85,8.202009522007295e-06
TotalCharges_1910.75,8.198849043605941e-06
TotalCharges_2656.3,8.192849276952194e-06
Customers_9589-ABEPT,8.180439577989752e-06
TotalCharges_4738.85,8.180297503924746e-06
Customers_8984-HPEMB,8.17787140628737e-06
Customers_7753-USQYQ,8.172579980557782e-06
Customers_1303-SRDOK,8.167612905571854e-06
Customers_7758-UJWYS,8.159068856483011e-06
Customers_6211-WWLTF,8.154940321852703e-06
TotalCharges_7472.15,8.139197716358578e-06
Customers_6339-TBELP,8.138660808418658e-06
TotalCharges_4917.75,8.137007684752478e-06
TotalCharges_5848.6,8.135799905927653e-06
Customers_2272-JKMSI,8.133717686937272e-06
Customers_7244-QWYHG,8.128336461843693e-06
TotalCharges_5706.3,8.125323995165248e-06
Customers_7636-XUHWW,8.116345379901047e-06
Customers_7607-QKKTJ,8.111133141349854e-06
TotalCharges_3173.35,8.109514640795e-06
Customers_1376-HHBDV,8.10603216293892e-06
TotalCharges_7962.2,8.104288542849198e-06
Customers_4385-ZKVNW,8.09945487394477e-06
Customers_7502-BNYGS,8.094304716826291e-06
TotalCharges_1161.75,8.09414841261843e-06
Customers_2233-FAGXV,8.09113418568879e-06
Customers_8865-TNMNX,8.090289558141015e-06
TotalCharges_2789.7,8.081753614696646e-06
Customers_7801-CEDNV,8.06749201066201e-06
Customers_0440-MOGPM,8.063170073502567e-06
TotalCharges_1867.6,8.061825689813032e-06
TotalCharges_1411.35,8.060250052325067e-06
TotalCharges_65.95,8.058440561209404e-06
TotalCharges_4615.9,8.057565252461751e-06
TotalCharges_3902.6,8.05200231149133e-06
TotalCharges_1323.7,8.03902874209969e-06
TotalCharges_1151.05,8.022438504312174e-06
Customers_2519-TWKFS,8.02014272286124e-06
Customers_2801-NISEI,8.017343989023907e-06
Customers_4283-IVYCI,8.005449362426257e-06
TotalCharges_128.6,7.992303533461243e-06
TotalCharges_1600.95,7.988826047129249e-06
Customers_8383-SGHJU,7.986682496843326e-06
Customers_9445-ZUEQE,7.98271745094953e-06
TotalCharges_5586.45,7.979058982467472e-06
TotalCharges_2044.75,7.966222170774456e-06
Customers_8405-IGQFX,7.96536495995919e-06
Customers_5965-GGPRW,7.963373631591874e-06
Customers_8591-NXRCV,7.949765041965477e-06
Customers_5353-WILCI,7.948063528311517e-06
TotalCharges_702,7.947809721648202e-06
Customers_5206-XZZQI,7.945447480960145e-06
Customers_0827-ITJPH,7.937485865773892e-06
TotalCharges_1825.5,7.934565148120915e-06
Customers_2790-XUYMV,7.929055370766614e-06
Customers_2056-EVGZL,7.906815207587556e-06
TotalCharges_4025.6,7.906437598255307e-06
Customers_8331-ZXFOE,7.893062352803863e-06
Customers_3181-VTHOE,7.876066333681163e-06
Customers_2946-KIQSP,7.86730858566758e-06
TotalCharges_463.6,7.864125063847866e-06
Customers_0412-UCCNP,7.858160557702206e-06
Customers_3199-NPKCN,7.854272778433018e-06
Customers_3137-NYQQI,7.850951674688837e-06
Customers_0310-SUCIN,7.850013778900992e-06
Customers_6655-LHBYW,7.848592991630216e-06
Customers_2712-SYWAY,7.84680355673526e-06
Customers_5837-LXSDN,7.838785353791253e-06
Customers_9497-QCMMS,7.833642580660539e-06
Customers_9659-ZTWSM,7.823912107760573e-06
TotalCharges_3088.25,7.817380955608996e-06
Customers_8033-ATFAS,7.805515673234693e-06
Customers_6963-EZQEE,7.801427228273025e-06
Customers_6941-KXRRV,7.799168347652436e-06
TotalCharges_1992.95,7.798672477237355e-06
Customers_4429-WYGFR,7.797988322877338e-06
Customers_2080-SRCDE,7.796918961893867e-06
TotalCharges_6744.25,7.78659583050594e-06
Customers_7446-KQISO,7.77593037390446e-06
Customers_2710-WYVXG,7.76555344067142e-06
Customers_6992-TKNYO,7.764543618272588e-06
TotalCharges_2737.05,7.762793458799215e-06
Customers_6621-YOBKI,7.75309479773304e-06
Customers_2330-PQGDQ,7.751878092842157e-06
TotalCharges_7553.6,7.751806523475964e-06
TotalCharges_5483.9,7.746430675899723e-06
TotalCharges_3882.3,7.745603534919674e-06
TotalCharges_454.05,7.740079833068935e-06
TotalCharges_238.15,7.734884786273077e-06
Customers_8205-VSLRB,7.733718535596903e-06
TotalCharges_944.65,7.731149072888617e-06
Customers_6522-OIQSX,7.73032508415543e-06
Customers_8734-FNWVH,7.72440908071226e-06
TotalCharges_985.05,7.723924489460226e-06
TotalCharges_6252.7,7.723152569583519e-06
Customers_0619-OLYUR,7.722719949637751e-06
TotalCharges_1070.7,7.714533857958065e-06
TotalCharges_324.15,7.712241117072614e-06
Customers_2197-OMWGI,7.707660779653118e-06
TotalCharges_5040.2,7.706076412143987e-06
TotalCharges_5166.2,7.7019624564651e-06
TotalCharges_5589.3,7.698570224248492e-06
TotalCharges_5899.85,7.689013319105312e-06
TotalCharges_4299.75,7.687514889206628e-06
TotalCharges_3327.05,7.68471984448834e-06
TotalCharges_5930.05,7.681877365987795e-06
Customers_0670-ANMUU,7.663651194877963e-06
Customers_8879-ZKJOF,7.663128328856641e-06
TotalCharges_7998.8,7.651955268226526e-06
TotalCharges_7168.25,7.649859913215598e-06
Customers_9154-QDGTH,7.643142440263616e-06
TotalCharges_1971.15,7.641114261175805e-06
TotalCharges_5461.45,7.640229317888517e-06
Customers_5827-MWCZK,7.630209009739185e-06
Customers_8883-ANODQ,7.627043912685309e-06
TotalCharges_969.85,7.6241645671410095e-06
TotalCharges_2221.55,7.6217829545372605e-06
TotalCharges_5791.1,7.620344535735953e-06
Customers_1810-BOHSY,7.6136123300535535e-06
Customers_5067-DGXLL,7.611384079529294e-06
TotalCharges_1423.05,7.604736767708928e-06
Customers_0757-WCUUZ,7.5983041335187274e-06
TotalCharges_1588.7,7.59422803776824e-06
TotalCharges_1507,7.593122221769176e-06
Customers_0708-SJDIS,7.592240684028109e-06
TotalCharges_3237.05,7.573469381064402e-06
Customers_8200-KLNYW,7.573247713810927e-06
TotalCharges_7550.3,7.5731115761822154e-06
Customers_2773-OVBPK,7.562422082749806e-06
TotalCharges_6703.5,7.560963603972919e-06
TotalCharges_239,7.555330993748077e-06
Customers_6166-YIPFO,7.5444597581374305e-06
TotalCharges_7789.6,7.531996781677447e-06
TotalCharges_1381.2,7.5253231291093334e-06
Customers_7175-NTIXE,7.522467693233897e-06
TotalCharges_4060.55,7.501731474402477e-06
Customers_7361-YPXFS,7.499967293073814e-06
TotalCharges_8033.1,7.496802522025101e-06
Customers_3230-JCNZS,7.4907041147344144e-06
TotalCharges_5618.3,7.489545134326336e-06
Customers_4682-BLBUC,7.487561951260428e-06
Customers_9277-JOOMO,7.486313669117406e-06
Customers_8606-CIQUL,7.477495671036149e-06
Customers_9386-LDCZR,7.46708271057029e-06
TotalCharges_4664.2,7.46487522972893e-06
Customers_0756-MPZRL,7.4632502754564325e-06
Customers_2612-PHGOX,7.462289764829651e-06
TotalCharges_681.4,7.458264448803182e-06
Customers_4366-CTOUZ,7.4492036826162455e-06
Customers_4644-PIZRT,7.44576412193733e-06
Customers_6463-MVYRY,7.443948120520129e-06
TotalCharges_5953,7.43496035438986e-06
TotalCharges_39.8,7.4345368001080105e-06
Customers_1335-MXCSE,7.4342747150032255e-06
Customers_4135-FRWKJ,7.4241035201235125e-06
Customers_8668-KNZTI,7.412850532565521e-06
Customers_2292-XQWSV,7.410380878926551e-06
Customers_1485-YDHMM,7.407794369320894e-06
TotalCharges_7181.95,7.403139538080802e-06
Customers_1336-EZFZY,7.400626476897124e-06
Customers_6728-CZFEI,7.3958197909464945e-06
Customers_5678-VFNEQ,7.3944707341475125e-06
TotalCharges_4698.05,7.388453001750597e-06
Customers_8670-ERCJH,7.387300253194106e-06
Customers_5126-RCXYW,7.3769267303505325e-06
Customers_4381-MHQDC,7.37524940057313e-06
TotalCharges_1253.5,7.368235389085605e-06
Customers_0824-VWDPO,7.367539483200034e-06
Customers_1834-ABKHQ,7.36606794051812e-06
Customers_1684-FLBGS,7.362616266878101e-06
Customers_0384-RVBPI,7.3549501233276284e-06
Customers_5285-MVEHD,7.354468140135254e-06
Customers_5504-WSIUR,7.351375954072419e-06
TotalCharges_2754,7.350774746527856e-06
TotalCharges_4473.45,7.350581281308565e-06
Customers_7110-BDTWG,7.3488007229464565e-06
Customers_3039-MJSLN,7.3456053905835006e-06
TotalCharges_2224.5,7.3431240561134635e-06
TotalCharges_4484.05,7.342428507260965e-06
TotalCharges_617.85,7.334679562117551e-06
TotalCharges_94.5,7.333524204624234e-06
Customers_6617-WLBQC,7.3314510441080305e-06
Customers_0679-TDGAK,7.329971383429542e-06
TotalCharges_31.2,7.328559655499658e-06
Customers_1371-DWPAZ,7.32407480241103e-06
TotalCharges_4494.65,7.299271101485044e-06
Customers_7544-ZVIKX,7.298561686128522e-06
TotalCharges_5720.95,7.292572575023506e-06
Customers_3744-ZBHON,7.271538693734248e-06
TotalCharges_6766.95,7.2578272250103145e-06
TotalCharges_4639.45,7.254295611867408e-06
TotalCharges_6669.45,7.24150724206619e-06
TotalCharges_38.8,7.2407997579891135e-06
Customers_4504-YOULA,7.240773155449688e-06
TotalCharges_1389.85,7.2368309902722735e-06
TotalCharges_3966.3,7.235205175948692e-06
TotalCharges_6954.15,7.230485238948245e-06
TotalCharges_2424.45,7.22457037975968e-06
TotalCharges_8046.85,7.218298157786164e-06
TotalCharges_1221.55,7.207212872162214e-06
TotalCharges_8309.55,7.202613847849613e-06
Customers_7746-AWNQW,7.202410829236927e-06
Customers_0975-UYDTX,7.1953554911053186e-06
Customers_1755-RMCXH,7.195095661713204e-06
Customers_7156-MXBJE,7.194030107954991e-06
Customers_5846-QFDFI,7.180088759926237e-06
TotalCharges_3972.25,7.164710176186666e-06
Customers_6368-TZZDT,7.160701978178282e-06
Customers_8564-LDKFL,7.158886119242616e-06
Customers_5702-SKUOB,7.152342507667968e-06
Customers_1257-SXUXQ,7.143637289802078e-06
TotalCharges_931.55,7.135915740110089e-06
Customers_6500-JVEGC,7.135174801748409e-06
Customers_5993-JSUWV,7.12871430146465e-06
TotalCharges_2076.05,7.123292926132491e-06
TotalCharges_2847.2,7.120100679002464e-06
TotalCharges_504.05,7.117566124978638e-06
TotalCharges_3970.4,7.116448157993837e-06
TotalCharges_61.35,7.109817597107909e-06
Customers_8311-UEUAB,7.103933569434246e-06
Customers_2868-LLSKM,7.101557057679083e-06
Customers_5268-DSMNQ,7.1008538045373465e-06
TotalCharges_61.45,7.100241184997255e-06
TotalCharges_7051.95,7.091443294215767e-06
Customers_9504-DSHWM,7.086802572224409e-06
TotalCharges_5329,7.083312271176755e-06
Customers_2144-ESWKO,7.072988474122659e-06
Customers_6139-ZZRBQ,7.069314083647138e-06
TotalCharges_343.45,7.064754790041178e-06
Customers_3174-AKMAS,7.0627861836260555e-06
Customers_3806-YAZOV,7.049570045688369e-06
TotalCharges_184.05,7.0486402064982545e-06
TotalCharges_1274.45,7.044033226620558e-06
TotalCharges_7589.8,7.043306273335526e-06
Customers_8319-QBEHW,7.041281307944211e-06
Customers_5887-IKKYO,7.0311253798332544e-06
Customers_2675-IJRGJ,7.027171872152843e-06
TotalCharges_7142.5,7.026059874348463e-06
TotalCharges_1832.4,7.025222772143252e-06
TotalCharges_7382.25,7.01791934016498e-06
TotalCharges_3808.2,7.0141197296267995e-06
Customers_0188-GWFLE,7.0067273056698705e-06
TotalCharges_68.35,7.001373549490388e-06
Customers_6368-NWMCE,6.996958546540409e-06
TotalCharges_5234.95,6.993420410518469e-06
Customers_1661-CZBAU,6.991586443172356e-06
TotalCharges_6069.25,6.990911711405697e-06
Customers_5795-BKOYE,6.990724676026955e-06
TotalCharges_7982.5,6.982248687731788e-06
TotalCharges_2813.05,6.977162577574837e-06
Customers_9225-BZLNZ,6.977120655147909e-06
Customers_2890-WFBHU,6.9637124238196244e-06
TotalCharges_564.35,6.96258052457564e-06
Customers_0323-XWWTN,6.962559387565527e-06
TotalCharges_5760.65,6.95486839553755e-06
TotalCharges_7878.3,6.946389711253152e-06
TotalCharges_1689.45,6.945564278313408e-06
TotalCharges_587.45,6.936408893254594e-06
Customers_8144-DGHXP,6.935893116555934e-06
Customers_5149-CUZUJ,6.933181663292348e-06
Customers_4795-WRNVT,6.928778953518251e-06
TotalCharges_4786.1,6.924195870918186e-06
Customers_6994-FGRHH,6.922344476483664e-06
Customers_8259-NFJTV,6.914944409536004e-06
Customers_6195-MELTI,6.912712491421896e-06
Customers_1666-JZPZT,6.909091693955208e-06
Customers_7746-QYVCO,6.907509644002698e-06
TotalCharges_547.8,6.907240022250516e-06
TotalCharges_4903.15,6.901816210642323e-06
TotalCharges_3399.85,6.897513365680189e-06
TotalCharges_1421.75,6.895862031258057e-06
Customers_7325-ENZFI,6.887247001751555e-06
TotalCharges_4054.2,6.883079004808115e-06
Customers_7576-ASEJU,6.881246206946286e-06
TotalCharges_469.65,6.877721929640512e-06
Customers_5542-DHSXL,6.876949153451295e-06
TotalCharges_253.9,6.876615407994255e-06
TotalCharges_204.55,6.873705739822367e-06
TotalCharges_6049.5,6.865327708838887e-06
Customers_6893-ODYYE,6.858728258078809e-06
TotalCharges_2333.05,6.848524345065904e-06
Customers_7785-RDVIG,6.844731014350719e-06
TotalCharges_1597.05,6.833934550371525e-06
TotalCharges_2540.1,6.831071188550078e-06
Customers_8208-EUMTE,6.828666428283543e-06
Customers_9220-CXRSC,6.82655045219492e-06
Customers_4832-VRBMR,6.8057295822434575e-06
TotalCharges_4299.95,6.803760201481113e-06
TotalCharges_3283.05,6.797836987668054e-06
Customers_6469-QJKZW,6.791051639987498e-06
Customers_0187-WZNAB,6.789612139484998e-06
TotalCharges_6068.65,6.787532530085252e-06
TotalCharges_6038.55,6.786593988118282e-06
Customers_4816-OKWNX,6.777014417935517e-06
Customers_9074-KGVOX,6.7748715214127656e-06
Customers_7102-JJVTX,6.761724302202646e-06
Customers_4198-VFOEA,6.760094756658413e-06
TotalCharges_3488.15,6.757447025006017e-06
TotalCharges_552.1,6.754751355885096e-06
Customers_8044-BGWPI,6.7480968116049994e-06
TotalCharges_3252,6.747765677589028e-06
TotalCharges_4735.2,6.746934778143292e-06
TotalCharges_2274.1,6.743253483779261e-06
TotalCharges_2656.7,6.738930749415657e-06
TotalCharges_1993.2,6.736141486860514e-06
TotalCharges_5580.8,6.727428799689533e-06
TotalCharges_7714.65,6.723977533598956e-06
TotalCharges_2929.75,6.720921510570613e-06
TotalCharges_4911.05,6.711284652773512e-06
TotalCharges_7082.85,6.7078673308980985e-06
Customers_6616-AALSR,6.704359764381664e-06
TotalCharges_3886.05,6.693812966416278e-06
Customers_8510-TMWYB,6.691367850804597e-06
Customers_3022-BEXHZ,6.672189301435067e-06
Customers_8847-GEOOQ,6.67194192146826e-06
Customers_1841-YSJGV,6.6717157603704435e-06
TotalCharges_5746.75,6.671234319415747e-06
TotalCharges_3035.8,6.668673778510444e-06
Customers_7787-BNTZM,6.663637318718689e-06
Customers_0383-CLDDA,6.661660721084854e-06
Customers_0744-GKNGE,6.661247775111349e-06
TotalCharges_4692.55,6.653245092563052e-06
Customers_8883-GRDWQ,6.651689190106885e-06
Customers_1898-JSNDC,6.646953503144129e-06
Customers_9618-LFJRU,6.645869042795403e-06
TotalCharges_2023.55,6.643884724773555e-06
TotalCharges_5174.35,6.635381555541465e-06
TotalCharges_1905.7,6.633561992121745e-06
TotalCharges_2033.85,6.631425998114613e-06
TotalCharges_1081.25,6.627439900526472e-06
Customers_1162-ECVII,6.6127181193282104e-06
TotalCharges_51.6,6.6123745731440375e-06
TotalCharges_1166.7,6.6016106417106475e-06
Customers_3391-JSQEW,6.59310614745877e-06
TotalCharges_5898.6,6.59147558812248e-06
TotalCharges_3027.25,6.584143627379e-06
Customers_4277-UDIEF,6.583304624122043e-06
Customers_9470-RTWDV,6.578382695772053e-06
TotalCharges_3707.6,6.57385508029841e-06
TotalCharges_2447.45,6.573634955390881e-06
Customers_6504-VBLFL,6.565079623697981e-06
Customers_3941-XTSKM,6.563495445751768e-06
Customers_2234-XADUH,6.554949740643757e-06
Customers_9762-YAQAA,6.546179506873728e-06
Customers_6556-DBKZF,6.542010720540321e-06
Customers_3981-QSVQI,6.536382177425483e-06
Customers_2640-LYMOV,6.516379135160429e-06
Customers_5327-CNLUQ,6.513031210219054e-06
Customers_0820-FNRNX,6.510130988865051e-06
Customers_2393-DIVAI,6.5099245108551334e-06
Customers_2294-SALNE,6.4929159151869075e-06
Customers_5153-LXKDT,6.483382897582822e-06
TotalCharges_4793.8,6.47438882869588e-06
Customers_3078-ZKNTS,6.4729884906725874e-06
TotalCharges_84.2,6.472647407250209e-06
